,Arolla / Météo1 (Arolla - Température - C°),C: Arolla / Météo1 (Arolla - Température - C°) (1. Année précédente),C: Arolla / Météo1 (Arolla - Température - C°) (2. Année précédente),C: Arolla / Météo1 (Arolla - Température - C°) (3. Année précédente),C: Arolla / Météo1 (Arolla - Température - C°) (4. Année précédente)
9/12/2019 7:45,3.65475,6.631,1.456333,6.759051,1.4
9/12/2019 8:00,4.213,6.631,1.062,7.051039,1.4
9/12/2019 8:15,4.213,6.631,1.033067,7.492089,1.638589
9/12/2019 8:30,4.213,6.631,0.894,8.431,1.794
9/12/2019 8:45,4.213,6.927689,1.0588,9.156,1.794
9/12/2019 9:00,4.78905,6.969,1.512,9.907072,1.794
9/12/2019 9:15,5.056,7.339,1.774667,10.721495,2.3
9/12/2019 9:30,5.502966,7.869,2.3,11.713778,2.450261
9/12/2019 9:45,5.562,7.869,2.719733,12.537,3.031
9/12/2019 10:00,7.746667,10.653245,3.087,13.758616,3.806828
9/12/2019 10:15,13.648417,16.528166,3.087,16.45129,7.932114
9/12/2019 10:30,14.731,17.763149,3.087,17.488001,12.259133
9/12/2019 10:45,15.691766,18.562611,3.80475,17.488001,15.545389
9/12/2019 11:00,17.37985,19.455999,4.290717,18.151945,16.25
9/12/2019 11:15,18.006067,19.455999,4.437,19.851923,18.653845
9/12/2019 11:30,19.268749,20.04225,4.437,20.200956,17.975645
9/12/2019 11:45,19.625,20.863001,4.702294,21.819,14.077072
9/12/2019 12:00,20.210634,21.591284,5.338,21.819,14.194856
9/12/2019 12:15,21.312,22.044001,6.013,22.942911,15.865505
9/12/2019 12:30,20.848351,22.044001,6.013,23.674999,17.336895
9/12/2019 12:45,20.712749,22.044001,6.989933,22.188229,18.678667
9/12/2019 13:00,21.594,22.044001,6.6985,22.665359,17.319
9/12/2019 13:15,21.686399,22.044001,7.291,23.464027,18.00544
9/12/2019 13:30,21.761999,22.393255,9.859426,21.603271,18.291
9/12/2019 13:45,21.973249,22.957867,10.730911,20.525,19.095411
9/12/2019 14:00,22.268999,23.618999,11.007133,19.707499,19.874001
9/12/2019 14:15,22.268999,23.618999,9.275,19.174999,18.444
9/12/2019 14:30,22.268999,24.081066,9.275,19.280588,18.147057
9/12/2019 14:45,22.268999,24.575001,8.160433,20.636999,17.315611
9/12/2019 15:00,22.268999,24.575001,6.969,21.593122,18.444
9/12/2019 15:15,22.268999,24.575001,7.195522,21.931,18.806499
9/12/2019 15:30,22.268999,24.575001,9.0875,21.931,18.893999
9/12/2019 15:45,22.544218,22.653822,8.55625,20.762249,18.893999
9/12/2019 16:00,22.606001,19.3479,7.418878,17.886,18.893999
9/12/2019 16:15,22.749401,21.515566,6.9386,17.088644,17.319
9/12/2019 16:30,23.562,22.93475,6.825139,16.175571,17.181923
9/12/2019 16:45,22.154825,21.981411,6.987378,15.046861,16.479328
9/12/2019 17:00,19.801867,21.515766,6.575,13.71275,15.744
9/12/2019 17:15,14.66325,17.337389,6.409933,10.636255,13.938164
9/12/2019 17:30,13.719,16.322001,5.956,9.613,13.197027
9/12/2019 17:45,13.32025,15.912,5.956,9.613,13.044
9/12/2019 18:00,12.762,15.208034,5.596,9.613,12.884467
9/12/2019 18:15,11.981266,14.619,4.966,9.279428,12.086605
9/12/2019 18:30,11.45475,14.619,4.561,8.994,11.013917
9/12/2019 18:45,10.963,14.619,3.931,9.334145,10.569
9/12/2019 19:00,10.407384,14.619,3.931,9.5,10.077606
9/12/2019 19:15,10.062,13.322412,3.669,9.5,9.258483
9/12/2019 19:30,9.387,12.197455,3.538,9.5,8.881
9/12/2019 19:45,9.228617,11.469,3.538,9.261411,8.206
9/12/2019 20:00,8.656,11.469,3.477867,9.106,8.206
9/12/2019 20:15,8.4593,11.469,3.087,9.967139,7.919978
9/12/2019 20:30,8.094,11.2815,2.618667,10.175,7.188717
9/12/2019 20:45,8.094,10.794,2.244,10.175,6.519
9/12/2019 21:00,7.929833,10.794,2.244,10.097795,6.519
9/12/2019 21:15,7.7,11.551488,1.619,9.106,6.306604
9/12/2019 21:30,7.7,11.581,1.344,9.106,6.294
9/12/2019 21:45,7.7,11.581,1.344,9.106,6.294
9/12/2019 22:00,7.7,11.434822,1.236744,8.649366,6.294
9/12/2019 22:15,7.7,11.075,0.95,8.488,6.351272
9/12/2019 22:30,7.7,11.075,0.95,8.488,6.463
9/12/2019 22:45,7.5141,11.075,0.95,8.062264,6.463
9/12/2019 23:00,7.362,11.342044,0.95,8.037,6.680726
9/12/2019 23:15,7.362,10.815722,0.95,8.037,6.687
9/12/2019 23:30,7.362,10.4,0.672122,8.037,6.344217
9/12/2019 23:45,7.362,9.636318,0.388,8.004572,6.294
9/13/2019 0:00,7.086783,9.613,0.388,7.588,6.294
9/13/2019 0:15,6.9875,8.920784,0.388,7.859894,6.294
9/13/2019 0:30,6.575,8.6,0.388,8.037,6.294
9/13/2019 0:45,6.575,8.143344,0.388,8.037,6.294
9/13/2019 1:00,6.575,8.037,0.078472,8.037,6.259261
9/13/2019 1:15,6.575,8.037,-0.625,8.037,6.125
9/13/2019 1:30,6.2675,8.037,-0.862289,8.037,7.692178
9/13/2019 1:45,6.125,8.318666,-1.187,7.85325,10.145964
9/13/2019 2:00,6.125,8.713,-1.187,7.362,10.231
9/13/2019 2:15,6.125,8.713,-1.224211,7.362,10.231
9/13/2019 2:30,6.125,8.8502,-1.581,7.362,10.275705
9/13/2019 2:45,6.125,8.881,-1.581,7.362,10.85
9/13/2019 3:00,6.003016,8.881,-1.581,7.362,10.7275
9/13/2019 3:15,5.562,8.840411,-1.581,7.362,10.4
9/13/2019 3:30,5.562,8.6,-1.623933,7.362,10.4
9/13/2019 3:45,5.562,8.6,-1.637,7.362,10.4
9/13/2019 4:00,5.562,8.642167,-1.787222,7.362,10.4
9/13/2019 4:15,5.562,9.106,-1.975,6.566224,9.7625
9/13/2019 4:30,5.562,9.106,-1.975,6.519,9.05
9/13/2019 4:45,5.562,9.106,-1.975,5.934676,9.216249
9/13/2019 5:00,5.562,9.106,-1.975,5.9,9.275
9/13/2019 5:15,5.562,9.106,-1.975,5.9,8.693494
9/13/2019 5:30,5.562,8.83745,-1.975,5.522211,8.488
9/13/2019 5:45,5.562,8.713,-1.975,5.338,7.653284
9/13/2019 6:00,5.47685,8.713,-1.975,5.338,7.531
9/13/2019 6:15,5.169,8.337584,-1.975,5.338,7.531
9/13/2019 6:30,5.169,7.812,-1.975,5.338,7.946994
9/13/2019 6:45,5.169,7.265311,-1.796178,5.338,8.094
9/13/2019 7:00,5.169,7.138,-1.356,5.338,8.6
9/13/2019 7:15,5.169,6.9453,-1.356,5.338,7.37375
9/13/2019 7:30,5.169,6.856,-0.379611,5.338,5.826505
9/13/2019 7:45,5.169,6.856,0.258022,5.338,5.562
9/13/2019 8:00,5.169,6.846667,1.062,5.338,5.562
9/13/2019 8:15,5.169,6.744,1.747,5.338,5.562
9/13/2019 8:30,5.169,6.744,2.751872,5.520094,5.562
9/13/2019 8:45,5.506,6.744,4.122667,5.787,5.562
9/13/2019 9:00,5.506,6.744,5.008844,5.787,5.709405
9/13/2019 9:15,5.6935,6.774644,6.5636,6.294,5.731
9/13/2019 9:30,5.956,7.138,7.281,6.294,5.731
9/13/2019 9:45,5.956,7.3741,7.756,6.709434,5.731
9/13/2019 10:00,7.215133,8.565556,8.3635,7.484045,4.960889
9/13/2019 10:15,14.005162,10.69975,8.816155,13.816133,4.775
9/13/2019 10:30,15.97435,12.862233,9.05,17.587717,4.775
9/13/2019 10:45,17.11895,15.258688,10.196008,19.292749,5.118656
9/13/2019 11:00,19.024267,17.016983,10.231,22.212,5.455022
9/13/2019 11:15,20.372913,18.163,10.231,22.265806,6.013
9/13/2019 11:30,20.950785,18.43285,10.742088,21.770361,6.013
9/13/2019 11:45,22.084232,19.962,11.075,21.946461,6.013
9/13/2019 12:00,22.493999,20.783655,9.744689,22.32324,6.013
9/13/2019 12:15,23.225,20.975,8.992023,22.1,6.013
9/13/2019 12:30,23.505367,20.975,9.556,22.1,6.013
9/13/2019 12:45,24.518999,20.975,9.983761,22.870111,6.130084
9/13/2019 13:00,22.840399,21.567499,11.637,23.056,7.07475
9/13/2019 13:15,22.775,22.905878,12.18075,23.056,9.658677
9/13/2019 13:30,24.116783,19.452988,11.4986,23.206467,13.973006
9/13/2019 13:45,24.294001,17.640999,9.626745,23.788,15.406
9/13/2019 14:00,24.294001,17.205999,9.331,23.447073,14.13725
9/13/2019 14:15,24.294001,17.205999,9.331,23.667662,14.43725
9/13/2019 14:30,25.386684,17.683178,9.431961,23.531,13.389428
9/13/2019 14:45,25.94725,17.459677,10.764228,23.056,11.495634
9/13/2019 15:00,26.205999,13.733944,11.849667,23.056,11.187
9/13/2019 15:15,26.205999,10.4,12.594,23.056,13.145794
9/13/2019 15:30,26.205999,10.282917,13.60025,23.056,14.658356
9/13/2019 15:45,26.1385,11.119,13.719,23.056,15.544545
9/13/2019 16:00,25.756001,13.719,13.719,23.056,16.363001
9/13/2019 16:15,25.756001,16.521299,12.031,22.749588,16.627184
9/13/2019 16:30,24.67975,17.3715,12.031,22.538488,16.9685
9/13/2019 16:45,23.220234,17.410011,12.202477,22.493999,15.056277
9/13/2019 17:00,20.55575,16.268499,12.537,20.646595,11.990505
9/13/2019 17:15,15.11115,13.83475,12.537,17.09375,11.131
9/13/2019 17:30,13.887,12.6133,12.537,16.155001,11.131
9/13/2019 17:45,13.591949,12.088,12.413433,15.8,11.131
9/13/2019 18:00,13.044,12.088,12.2,15.426122,11.256
9/13/2019 18:15,12.5926,11.43405,11.128856,15.294,12.031
9/13/2019 18:30,12.193951,11.131,9.697062,14.84025,12.031
9/13/2019 18:45,11.525,10.786034,8.597856,14.619,12.138256
9/13/2019 19:00,11.42375,10.738,8.1725,14.315605,12.425
9/13/2019 19:15,10.85,10.437066,7.7,14.056,12.339028
9/13/2019 19:30,10.50955,10.006,7.257844,13.598628,11.806
9/13/2019 19:45,10.231,10.006,6.912,13.437,10.266366
9/13/2019 20:00,9.535817,9.700999,6.912,12.906483,10.175
9/13/2019 20:15,9.444,9.556,7.238639,12.875,10.175
9/13/2019 20:30,9.444,9.556,7.981,12.715211,10.175
9/13/2019 20:45,9.444,9.556,6.985867,12.481,10.175
9/13/2019 21:00,9.444,9.407656,6.969,12.028277,8.703751
9/13/2019 21:15,9.444,9.387,6.969,11.919,7.25
9/13/2019 21:30,8.769,9.387,6.651611,11.947383,8.099583
9/13/2019 21:45,8.769,9.387,6.575,12.312,8.009444
9/13/2019 22:00,8.593616,9.387,6.133656,12.312,7.138
9/13/2019 22:15,8.15,9.387,6.069,12.061367,7.138
9/13/2019 22:30,8.15,9.387,6.069,11.694,7.138
9/13/2019 22:45,8.15,9.308945,6.069,11.694,7.138
9/13/2019 23:00,8.15,9.106,5.508566,11.921922,7.138
9/13/2019 23:15,8.15,9.106,5.338,12.256,7.456121
9/13/2019 23:30,8.15,9.106,5.338,12.256,7.475
9/13/2019 23:45,7.82375,9.106,5.338,12.006994,7.475
9/14/2019 0:00,7.475,9.106,5.338,11.919,6.605145
9/14/2019 0:15,7.4375,9.106,5.338,11.919,6.181
9/14/2019 0:30,7.025,9.106,5.312889,11.919,6.181
9/14/2019 0:45,7.025,8.810733,5.112,11.427938,5.976928
9/14/2019 1:00,6.575,8.488,4.959011,11.356,5.844
9/14/2019 1:15,6.575,8.488,4.55,11.356,5.844
9/14/2019 1:30,6.988233,8.378555,4.55,11.356,5.844
9/14/2019 1:45,7.081,8.094,4.55,11.356,5.844
9/14/2019 2:00,7.057583,8.094,4.55,11.356,5.844
9/14/2019 2:15,6.8,8.094,4.55,11.356,5.844
9/14/2019 2:30,6.704517,7.81275,4.9275,10.97821,5.844
9/14/2019 2:45,6.463,7.419,7.614671,10.794,5.844
9/14/2019 3:00,6.463,7.419,8.656,10.794,5.768039
9/14/2019 3:15,6.164433,7.419,9.026423,10.91525,5.731
9/14/2019 3:30,6.125,7.419,9.5,11.019,5.731
9/14/2019 3:45,6.125,7.419,9.5,11.019,5.731
9/14/2019 4:00,6.125,7.419,9.5,10.850494,5.731
9/14/2019 4:15,6.152067,7.419,9.5,10.4,5.731
9/14/2019 4:30,6.181,7.419,9.5,10.4,5.36725
9/14/2019 4:45,6.181,7.419,9.67,10.4,5.056
9/14/2019 5:00,6.463,7.718555,9.725,10.012289,4.7835
9/14/2019 5:15,6.463,7.756,9.83,9.444,4.606
9/14/2019 5:30,6.463,7.756,10.4,9.444,4.606
9/14/2019 5:45,6.37015,7.756,9.937883,9.444,4.606
9/14/2019 6:00,5.844,7.756,8.769,8.937,4.606
9/14/2019 6:15,5.844,7.756,8.4265,8.937,4.381
9/14/2019 6:30,5.844,7.756,8.319,8.937,4.381
9/14/2019 6:45,5.923616,7.756,7.362,7.56325,4.047966
9/14/2019 7:00,6.125,7.756,7.362,6.237,3.763
9/14/2019 7:15,6.125,7.756,7.362,5.970294,3.550678
9/14/2019 7:30,6.125,7.756,7.362,5.45,3.369
9/14/2019 7:45,5.848967,7.756,7.362,5.45,3.369
9/14/2019 8:00,6.162,7.756,7.362,5.3575,3.369
9/14/2019 8:15,6.687,7.756,8.299778,5.225,3.369
9/14/2019 8:30,6.687,8.294466,10.578333,5.225,4.238183
9/14/2019 8:45,6.687,8.544,11.12,5.225,5.535367
9/14/2019 9:00,6.772367,8.544,11.525,5.225,6.601678
9/14/2019 9:15,7.081,8.544,11.944734,5.225,7.25
9/14/2019 9:30,7.58725,8.544,12.312,5.282761,7.435
9/14/2019 9:45,7.756,8.544,11.530511,5.506,8.206839
9/14/2019 10:00,8.6178,8.544,12.728834,6.433206,8.937
9/14/2019 10:15,14.58875,9.05025,14.169,14.112955,9.452717
9/14/2019 10:30,16.478275,9.219,13.421033,17.959116,11.939622
9/14/2019 10:45,18.046732,10.006,10.947005,18.028006,14.444983
9/14/2019 11:00,19.232965,10.963,8.564,18.126001,13.484494
9/14/2019 11:15,19.625,11.68,8.004,18.781,11.412
9/14/2019 11:30,20.328588,13.174878,8.9151,19.266521,11.412
9/14/2019 11:45,21.086483,13.48805,9.781,19.659143,11.412
9/14/2019 12:00,22.078266,13.269,9.781,20.314005,11.412
9/14/2019 12:15,23.14975,14.022378,9.781,20.722971,11.412
9/14/2019 12:30,23.506001,14.281,9.781,21.256001,12.3245
9/14/2019 12:45,23.506001,14.281,9.483023,20.845577,12.212806
9/14/2019 13:00,23.506001,16.30575,8.6677,20.243999,8.949355
9/14/2019 13:15,23.506001,17.060177,7.756,20.919001,8.280789
9/14/2019 13:30,23.506001,15.542977,7.756,21.708874,9.65625
9/14/2019 13:45,23.9394,13.966011,7.4018,20.356001,11.834439
9/14/2019 14:00,24.294001,13.437,6.95,21.291616,15.677861
9/14/2019 14:15,24.294001,13.437,5.848656,22.663,16.572744
9/14/2019 14:30,24.294001,13.4877,4.468422,21.19816,14.435805
9/14/2019 14:45,24.639767,14.05611,3.538,19.35421,10.029295
9/14/2019 15:00,24.799999,14.222744,3.538,16.736139,6.959222
9/14/2019 15:15,24.799999,13.7242,3.538,15.486595,5.758372
9/14/2019 15:30,24.799999,14,3.406633,15.35,5.623489
9/14/2019 15:45,25.121767,14.25625,2.944355,15.35,6.294
9/14/2019 16:00,25.194,15.125,2.187,15.35,7.12525
9/14/2019 16:15,25.386017,16.402666,2.07075,15.53125,8.034634
9/14/2019 16:30,25.475,14.675,1.512,15.575,9.370539
9/14/2019 16:45,24.188749,13.494315,2.50202,15.575,10.006
9/14/2019 17:00,21.616383,13.437,2.75,15.575,10.404555
9/14/2019 17:15,16.113199,13.2261,3.2,15.211249,10.85
9/14/2019 17:30,14.6214,12.031,3.2,14.29375,10.5375
9/14/2019 17:45,14,12.031,2.856111,13.775,8.6
9/14/2019 18:00,13.73,11.131,2.311995,13.775,8.19125
9/14/2019 18:15,13.325,11.131,1.310911,13.775,7.925
9/14/2019 18:30,13.205,10.984822,0.556,13.775,7.815695
9/14/2019 18:45,12.875,10.119,0.168033,12.818877,7.138
9/14/2019 19:00,12.462333,9.275,-0.062,12.481,6.909672
9/14/2019 19:15,12.158533,9.275,-0.403756,12.481,6.575
9/14/2019 19:30,11.525,8.828033,-0.738,12.481,6.30125
9/14/2019 19:45,11.165,8.769,-1.469,12.481,5.9
9/14/2019 20:00,10.531334,8.554,-1.469,12.481,5.370289
9/14/2019 20:15,9.894,8.319,-1.469,12.481,4.864272
9/14/2019 20:30,9.894,8.440766,-1.469,12.481,4.381
9/14/2019 20:45,9.894,8.881,-1.469,12.496695,4.040678
9/14/2019 21:00,9.894,8.881,-1.729933,12.594,3.819
9/14/2019 21:15,9.6165,8.881,-2.087,12.594,3.678167
9/14/2019 21:30,9.444,9.108922,-2.087,12.594,3.312
9/14/2019 21:45,9.444,9.162,-2.233655,12.498433,2.782961
9/14/2019 22:00,9.444,9.162,-2.481,12.312,2.525
9/14/2019 22:15,9.444,9.162,-3.130778,12.312,2.525
9/14/2019 22:30,9.444,9.162,-3.212,9.636711,2.525
9/14/2019 22:45,9.444,9.162,-3.212,8.6,2.525
9/14/2019 23:00,8.740413,9.162,-3.212,8.095195,2.525
9/14/2019 23:15,8.713,9.162,-3.212,8.261001,2.525
9/14/2019 23:30,8.713,8.674975,-3.212,10.028322,2.2825
9/14/2019 23:45,8.331284,8.656,-3.775,10.625,2.075
9/15/2019 0:00,8.094,8.037,-3.775,10.944172,2.075
9/15/2019 0:15,8.094,8.037,-3.775,11.412,2.075
9/15/2019 0:30,8.094,8.037,-3.775,11.412,2.075
9/15/2019 0:45,8.094,8.037,-3.775,11.480428,2.075
9/15/2019 1:00,7.745966,8.037,-3.775,11.525,1.810144
9/15/2019 1:15,7.7,7.769009,-3.8202,11.571944,1.681
9/15/2019 1:30,7.7,7.756,-3.888,11.863,1.681
9/15/2019 1:45,7.690667,7.108911,-4.0452,11.863,1.681
9/15/2019 2:00,7.588,6.969,-4.281,11.863,1.681
9/15/2019 2:15,7.588,6.969,-4.281,11.863,1.681
9/15/2019 2:30,7.588,6.969,-4.281,11.863,1.4
9/15/2019 2:45,7.100012,7.240077,-4.3653,11.863,1.4
9/15/2019 3:00,7.081,7.531111,-4.562,11.529761,1.4
9/15/2019 3:15,7.081,6.744,-4.562,11.412,1.4
9/15/2019 3:30,6.82825,6.100467,-4.693444,11.412,1.275128
9/15/2019 3:45,6.744,5.956,-4.9,11.412,1.231
9/15/2019 4:00,7.1235,5.956,-4.9,11.140105,1.231
9/15/2019 4:15,7.25,6.867741,-4.9,10.010834,0.965741
9/15/2019 4:30,7.25,6.912,-4.9,9.781,0.95
9/15/2019 4:45,7.25,7.2795,-4.9675,8.713,0.95
9/15/2019 5:00,7.25,7.362,-5.125,10.107315,0.95
9/15/2019 5:15,7.25,6.807617,-5.125,10.67375,0.919822
9/15/2019 5:30,7.25,6.005766,-5.125,10.85,0.894
9/15/2019 5:45,7.25,5.506,-5.125,10.85,0.894
9/15/2019 6:00,7.25,4.808843,-5.19375,11.187,0.894
9/15/2019 6:15,7.25,4.775,-5.35,11.187,1.267878
9/15/2019 6:30,7.25,5.056111,-5.5185,10.035395,1.4
9/15/2019 6:45,7.25,5.787,-5.687,7.774811,0.815675
9/15/2019 7:00,7.25,5.961634,-5.687,7.005755,0.781
9/15/2019 7:15,7.221833,6.294,-5.687,6.8,0.726417
9/15/2019 7:30,6.912,6.294,-5.687,6.8,0.388
9/15/2019 7:45,6.912,6.4465,-5.687,6.8,0.707172
9/15/2019 8:00,7.397933,6.189367,-5.687,6.666478,1.175
9/15/2019 8:15,7.7,5.562,-5.687,6.406,1.763861
9/15/2019 8:30,8.333,5.060733,-5.361683,6.406,2.056467
9/15/2019 8:45,8.738999,4.944,-5.294,6.406,2.638
9/15/2019 9:00,9.444,4.944,-5.294,6.406,3.363
9/15/2019 9:15,10.4,5.515367,-4.784133,6.406,4.327133
9/15/2019 9:30,10.4,6.473589,-4.14095,6.406,4.993711
9/15/2019 9:45,10.77125,6.8,-3.775,6.406,6.01825
9/15/2019 10:00,11.398417,7.117633,-2.712267,6.115617,6.288917
9/15/2019 10:15,15.744317,10.423512,-0.055489,6.013,6.0065
9/15/2019 10:30,16.587,11.638355,1.175,6.013,9.568183
9/15/2019 10:45,17.219999,12.4585,2.1595,6.912,10.105394
9/15/2019 11:00,18.349751,13.829267,4.068233,7.535622,10.441394
9/15/2019 11:15,18.556,14.464,5.15375,7.756,10.681
9/15/2019 11:30,18.677982,15.294,4.378856,7.756,10.81975
9/15/2019 11:45,19.28775,15.501117,4.156,8.163611,11.043966
9/15/2019 12:00,20.946917,16.306389,6.4754,8.262,9.699984
9/15/2019 12:15,21.931,17.038,8.262,8.6,10.631195
9/15/2019 12:30,22.039749,17.374466,8.8924,10.809842,15.956644
9/15/2019 12:45,22.156,17.656,9.697006,13.607483,17.46459
9/15/2019 13:00,22.983284,18.031,9.319,11.432445,15.744
9/15/2019 13:15,23.169001,18.556,9.961355,10.512,17.389278
9/15/2019 13:30,23.337,18.801001,10.171,10.512,16.842306
9/15/2019 13:45,23.337,19.006001,9.781,10.512,16.409
9/15/2019 14:00,23.337,19.315651,9.347867,11.722,13.77652
9/15/2019 14:15,23.337,19.569,8.713,13.597961,11.783895
9/15/2019 14:30,23.735384,19.569,7.4936,13.046473,12.006001
9/15/2019 14:45,23.788,19.569,8.323911,12.721411,13.2985
9/15/2019 15:00,23.788,19.569,8.544,12.2,12.901667
9/15/2019 15:15,23.788,20.070267,8.544,10.963,12.578161
9/15/2019 15:30,23.788,20.187,9.450089,9.387,12.30025
9/15/2019 15:45,23.931366,20.187,9.738972,9.387,10.892927
9/15/2019 16:00,24.294001,20.187,8.543511,10.963,10.4
9/15/2019 16:15,24.294001,20.187,7.869,10.963,9.904205
9/15/2019 16:30,24.294001,20.187,6.9758,10.963,8.937
9/15/2019 16:45,23.9986,20.187,6.912,10.963,8.370317
9/15/2019 17:00,19.709146,17.292433,6.571678,11.145095,8.094
9/15/2019 17:15,16.834282,12.561344,6.0975,11.412,9.0015
9/15/2019 17:30,16.643999,11.749216,5.9,11.029255,9.762751
9/15/2019 17:45,16.2465,11.27775,5.9,10.343011,10.119
9/15/2019 18:00,16.128334,10.794,5.9,11.244,10.188272
9/15/2019 18:15,15.406,10.489,5.16,10.213034,10.456
9/15/2019 18:30,15.166867,10.062,5,10.062,10.456
9/15/2019 18:45,14.562,9.517812,4.19,9.557667,10.0935
9/15/2019 19:00,14.562,9.331,3.92,8.994,10.006
9/15/2019 19:15,14.49465,8.9087,3.425,9.484189,9.438644
9/15/2019 19:30,14.113,8.713,3.425,9.556,7.475
9/15/2019 19:45,13.881383,8.037,2.581,9.556,7.475
9/15/2019 20:00,12.63065,7.829883,2.581,9.801967,8.4725
9/15/2019 20:15,11.778584,7.306,2.321089,9.673834,9.0075
9/15/2019 20:30,10.85,7.306,1.85,8.656,9.275
9/15/2019 20:45,10.807834,7.2217,1.85,7.908245,8.037
9/15/2019 21:00,10.344,6.744,1.85,7.87525,8.037
9/15/2019 21:15,10.344,6.744,1.85,8.769,8.265327
9/15/2019 21:30,9.995967,6.744,1.391789,8.769,8.6
9/15/2019 21:45,9.95,6.744,1.344,9.040472,8.6
9/15/2019 22:00,9.8225,6.744,1.344,9.106,8.6
9/15/2019 22:15,9.5,6.744,1.344,9.106,9.290051
9/15/2019 22:30,9.5,6.744,1.059372,8.83225,9.331
9/15/2019 22:45,9.5,6.63525,0.781,8.431,9.103078
9/15/2019 23:00,9.2225,6.519,0.781,8.431,8.769
9/15/2019 23:15,9.05,6.519,0.781,8.431,8.769
9/15/2019 23:30,9.05,6.519,0.781,7.852089,8.769
9/15/2019 23:45,9.05,6.310567,0.588867,7.475,9.45905
9/16/2019 0:00,8.7545,6.181,0.388,6.840222,9.5
9/16/2019 0:15,8.656,6.181,0.3261,6.687,9.5
9/16/2019 0:30,8.656,5.938034,-0.231,6.671444,9.7125
9/16/2019 0:45,8.4789,5.787,-0.231,6.575,9.95
9/16/2019 1:00,8.15,5.787,-0.231,6.575,9.95
9/16/2019 1:15,8.15,5.787,-0.099667,6.575,9.95
9/16/2019 1:30,8.15,5.787,0.163,6.575,9.95
9/16/2019 1:45,8.15,5.856683,0.163,6.575,9.677322
9/16/2019 2:00,8.15,5.9,-0.069022,6.575,9.444
9/16/2019 2:15,8.15,5.9,-0.625,6.283878,9.397056
9/16/2019 2:30,8.15,5.6045,-0.625,6.181,9.106
9/16/2019 2:45,8.034516,5.506,-0.234028,6.181,9.106
9/16/2019 3:00,7.981,5.506,-0.062,5.651961,8.897978
9/16/2019 3:15,7.981,5.773991,-0.062,5.394,7.849
9/16/2019 3:30,7.981,5.787,-0.062,5.394,7.133044
9/16/2019 3:45,7.981,5.787,-0.891933,5.394,6.35
9/16/2019 4:00,7.812,5.787,-1.23975,5.394,6.35
9/16/2019 4:15,7.812,5.787,-1.581,5.394,6.35
9/16/2019 4:30,7.812,5.787,-1.834,5.394,6.35
9/16/2019 4:45,7.812,5.787,-2.087,5.394,6.35
9/16/2019 5:00,7.812,5.787,-2.087,5.394,6.329705
9/16/2019 5:15,7.5045,5.9609,-2.507933,5.394,6.069
9/16/2019 5:30,7.362,6.069,-2.538,5.24275,6.069
9/16/2019 5:45,7.362,6.069,-2.538,5.169,6.069
9/16/2019 6:00,7.362,6.028266,-2.538,5.169,6.900539
9/16/2019 6:15,7.362,5.787,-2.538,5.03025,7.109489
9/16/2019 6:30,7.194,5.787,-2.001533,4.494,6.35
9/16/2019 6:45,7.1349,5.787,-1.860539,4.22025,6.35
9/16/2019 7:00,6.8,5.787,-1.3,3.819,6.35
9/16/2019 7:15,6.8,6.406,-1.3,4.27275,6.35
9/16/2019 7:30,6.917083,6.406,-1.3,5.251678,6.35
9/16/2019 7:45,7.081,6.996343,-1.3,5.859411,6.35
9/16/2019 8:00,7.081,7.401011,-1.3,5.338,6.35
9/16/2019 8:15,7.461866,7.812,-0.662406,5.338,6.802722
9/16/2019 8:30,7.869,8.724694,-0.389,5.338,6.912
9/16/2019 8:45,8.8729,9.284778,0.106,5.439528,6.912
9/16/2019 9:00,10.062,9.613,0.106,6.069,6.912
9/16/2019 9:15,10.256101,10.370487,0.106,6.816755,6.912
9/16/2019 9:30,11.356,11.047956,0.106,7.6285,7.661678
9/16/2019 9:45,11.356,11.356,-0.0176,8.431,8.15
9/16/2019 10:00,12.270083,11.5727,0.209833,8.431,8.15
9/16/2019 10:15,16.895,12.153244,4.347561,8.431,9.331
9/16/2019 10:30,19.514818,12.594,5.950045,8.431,10.079494
9/16/2019 10:45,19.738001,12.246817,7.742483,9.112249,11.619188
9/16/2019 11:00,19.738001,12.1185,9.350333,9.145577,12.470417
9/16/2019 11:15,19.738001,13.156,10.767208,8.458028,10.594378
9/16/2019 11:30,19.86445,13.156,10.794,7.925,10.184177
9/16/2019 11:45,21.120167,13.156,9.271267,7.83375,10.625
9/16/2019 12:00,21.98465,13.207583,10.456,7.7,9.377756
9/16/2019 12:15,22.606001,13.775,10.456,7.154105,9.375523
9/16/2019 12:30,22.707251,12.706,8.819239,6.687,10.231
9/16/2019 12:45,23.281,12.706,7.419,6.687,10.788694
9/16/2019 13:00,22.73275,12.8935,7.419,6.687,11.412
9/16/2019 13:15,22.549999,13.381,7.419,6.368722,11.717
9/16/2019 13:30,22.985001,13.381,7.419,6.013,12.312
9/16/2019 13:45,23.450001,13.381,6.409,6.013,12.604305
9/16/2019 14:00,21.785,13.381,5.619,5.596894,12.931
9/16/2019 14:15,19.6625,13.381,5.619,5.394,13.227461
9/16/2019 14:30,18.242083,13.902033,5.619,5.394,13.662
9/16/2019 14:45,18.242083,14.338,5.619,5.394,13.662
9/16/2019 15:00,20.210251,14.311711,5.619,5.394,13.637661
9/16/2019 15:15,18.466499,14,6.374,5.394,13.325
