,Arolla / Météo (Bricola - Pluviomètre - mm),C: Arolla / Météo (Bricola - Pluviomètre - mm) (1. Année précédente),C: Arolla / Météo (Bricola - Pluviomètre - mm) (2. Année précédente),C: Arolla / Météo (Bricola - Pluviomètre - mm) (3. Année précédente),C: Arolla / Météo (Bricola - Pluviomètre - mm) (4. Année précédente)
10/16/2019 19:15,0.25,2.7,0.075,19.875,21.1
10/16/2019 19:30,0.275,2.7,0.075,19.875,21.1
10/16/2019 19:45,0.25,2.7,0.075,19.875,21.1
10/16/2019 20:00,0.25,2.7,0.075,19.875,21.1
10/16/2019 20:15,0.275,2.7,0.075,19.875,21.1
10/16/2019 20:30,0.25,2.7,0.075,19.875,21.1
10/16/2019 20:45,0.25,2.7,0.075,19.875,21.1
10/16/2019 21:00,0.25,2.7,0.075,19.875,21.1
10/16/2019 21:15,0.25,2.7,0.075,19.875,21.1
10/16/2019 21:30,0.275,2.7,0.075,19.875,21.1
10/16/2019 21:45,0.25,2.7,0.075,19.875,21.1
10/16/2019 22:00,0.25,2.7,0.075,19.9,21.1
10/16/2019 22:15,0.25,2.7,0.075,19.875,21.1
10/16/2019 22:30,0.25,2.7,0.075,19.875,21.1
10/16/2019 22:45,0.25,2.7,0.075,19.875,21.1
10/16/2019 23:00,0.25,2.7,0.075,19.875,21.1
10/16/2019 23:15,0.25,2.7,0.075,19.875,21.1
10/16/2019 23:30,0.25,2.7,0.075,19.875,21.1
10/16/2019 23:45,0.25,2.7,0.075,19.875,21.1
10/17/2019 0:00,0.25,2.7,0.075,19.875,21.1
10/17/2019 0:15,0.275,2.7,0.075,19.875,21.1
10/17/2019 0:30,0.25,2.7,0.075,19.875,21.1
10/17/2019 0:45,0.25,2.7,0.075,19.875,21.1
10/17/2019 1:00,0.25,2.7,0.075,19.875,21.1
10/17/2019 1:15,0.25,2.7,0.075,19.875,21.1
10/17/2019 1:30,0.25,2.7,0.075,19.875,21.1
10/17/2019 1:45,0.25,2.7,0.075,19.875,21.1
10/17/2019 2:00,0.25,2.7,0.075,19.875,21.1
10/17/2019 2:15,0.275,2.7,0.075,19.875,21.1
10/17/2019 2:30,0.25,2.7,0.075,19.875,21.1
10/17/2019 2:45,0.25,2.7,0.075,19.875,21.1
10/17/2019 3:00,0.25,2.7,0.075,19.875,21.1
10/17/2019 3:15,0.25,2.7,0.075,19.875,21.1
10/17/2019 3:30,0.275,2.7,0.075,19.875,21.1
10/17/2019 3:45,0.25,2.7,0.075,19.875,21.1
10/17/2019 4:00,0.25,2.7,0.075,19.875,21.1
10/17/2019 4:15,0.25,2.7,0.075,19.875,21.1
10/17/2019 4:30,0.25,2.7,0.075,19.875,21.1
10/17/2019 4:45,0.275,2.7,0.075,19.875,21.1
10/17/2019 5:00,0.25,2.7,0.075,19.875,21.1
10/17/2019 5:15,0.275,2.7,0.075,19.875,21.1
10/17/2019 5:30,0.25,2.7,0.075,19.875,21.1
10/17/2019 5:45,0.25,2.7,0.075,19.875,21.1
10/17/2019 6:00,0.25,2.7,0.075,19.875,21.1
10/17/2019 6:15,0.25,2.7,0.075,19.875,21.1
10/17/2019 6:30,0.275,2.7,0.075,19.875,21.1
10/17/2019 6:45,0.25,2.7,0.075,19.875,21.1
10/17/2019 7:00,0.275,2.7,0.075,19.875,21.1
10/17/2019 7:15,0.25,2.7,0.075,19.875,21.1
10/17/2019 7:30,0.25,2.7,0.075,19.875,21.1
10/17/2019 7:45,0.25,2.7,0.075,19.875,21.1
10/17/2019 8:00,0.25,2.7,0.075,19.875,21.1
10/17/2019 8:15,0.275,2.7,0.075,19.875,21.1
10/17/2019 8:30,0.25,2.7,0.075,19.875,21.1
10/17/2019 8:45,0.275,2.7,0.075,19.875,21.1
10/17/2019 9:00,0.25,2.7,0.075,19.875,21.1
10/17/2019 9:15,0.275,2.7,0.075,19.875,21.1
10/17/2019 9:30,0.25,2.7,0.075,19.875,21.1
10/17/2019 9:45,0.25,2.7,0.075,19.875,21.1
10/17/2019 10:00,0.25,2.7,0.075,19.875,21.1
10/17/2019 10:15,0.275,2.7,0.075,19.875,21.1
10/17/2019 10:30,0.275,2.7,0.075,19.875,21.1
10/17/2019 10:45,0.275,2.7,0.075,19.875,21.1
10/17/2019 11:00,0.275,2.7,0.075,19.875,21.1
10/17/2019 11:15,0.275,2.7,0.075,19.875,21.1
10/17/2019 11:30,0.275,2.7,0.075,19.875,21.1
10/17/2019 11:45,0.275,2.7,0.075,19.875,21.1
10/17/2019 12:00,0.275,2.7,0.075,19.875,21.1
10/17/2019 12:15,0.275,2.7,0.075,19.9,21.1
10/17/2019 12:30,0.25,2.7,0.075,19.875,21.1
10/17/2019 12:45,0.275,2.7,0.075,19.875,21.1
10/17/2019 13:00,0.275,2.7,0.075,19.875,21.1
10/17/2019 13:15,0.275,2.7,0.075,19.875,21.1
10/17/2019 13:30,0.275,2.7,0.075,19.875,21.1
10/17/2019 13:45,0.275,2.7,0.075,19.875,21.135
10/17/2019 14:00,0.275,2.7,0.075,19.875,21.625
10/17/2019 14:15,0.25,2.7,0.075,19.875,21.625
10/17/2019 14:30,0.275,2.7,0.075,19.875,21.625
10/17/2019 14:45,0.275,2.7,0.075,19.875,21.625
10/17/2019 15:00,0.275,2.7,0.075,19.875,21.625
10/17/2019 15:15,0.275,2.7,0.075,19.875,21.625
10/17/2019 15:30,0.275,2.7,0.075,19.875,21.625
10/17/2019 15:45,0.275,2.7,0.075,19.9,21.625
10/17/2019 16:00,0.275,2.7,0.075,20,21.625
10/17/2019 16:15,0.25,2.7,0.075,20,21.625
10/17/2019 16:30,0.275,2.7,0.075,20.200001,21.625
10/17/2019 16:45,0.25,2.7,0.075,20.200001,21.625
10/17/2019 17:00,0.25,2.7,0.075,20.299999,21.625
10/17/2019 17:15,0.25,2.7,0.075,20.4,21.625
10/17/2019 17:30,0.25,2.7,0.075,20.5,21.625
10/17/2019 17:45,0.275,2.7,0.075,20.6,21.625
10/17/2019 18:00,0.25,2.7,0.075,20.799999,21.625
10/17/2019 18:15,0.25,2.7,0.075,20.9,21.625
10/17/2019 18:30,0.275,2.7,0.075,20.9,21.625
10/17/2019 18:45,0.25,2.7,0.075,21,21.625
10/17/2019 19:00,0.25,2.7,0.075,21,21.625
10/17/2019 19:15,0.25,2.7,0.075,21,21.625
10/17/2019 19:30,0.25,2.7,0.075,21,21.625
10/17/2019 19:45,0.25,2.7,0.075,21,21.625
10/17/2019 20:00,0.25,2.7,0.075,21.1,21.613334
10/17/2019 20:15,0.25,2.7,0.075,21.1,21.625
10/17/2019 20:30,0.25,2.7,0.075,21.1,21.625
10/17/2019 20:45,0.25,2.7,0.075,21.1,21.625
10/17/2019 21:00,0.25,2.7,0.075,21.1,21.625
10/17/2019 21:15,0.275,2.7,0.075,21.1,21.625
10/17/2019 21:30,0.25,2.7,0.075,21.1,21.625
10/17/2019 21:45,0.25,2.7,0.075,21.1,21.625
10/17/2019 22:00,0.25,2.7,0.075,21.1,21.625
10/17/2019 22:15,0.25,2.7,0.075,21.1,21.625
10/17/2019 22:30,0.25,2.7,0.075,21.1,21.621667
10/17/2019 22:45,0.25,2.7,0.075,21.1,21.616667
10/17/2019 23:00,0.25,2.7,0.075,21.1,21.625
10/17/2019 23:15,0.25,2.7,0.075,21.1,21.625
10/17/2019 23:30,0.25,2.7,0.075,21.1,21.625
10/17/2019 23:45,0.25,2.7,0.075,21.1,21.625
10/18/2019 0:00,0.25,2.7,0.075,21.1,21.625
10/18/2019 0:15,0.25,2.7,0.075,21.1,21.625
10/18/2019 0:30,0.25,2.7,0.075,21.299999,21.625
10/18/2019 0:45,0.25,2.7,0.075,21.725,21.625
10/18/2019 1:00,0.25,2.7,0.075,21.825001,21.625
10/18/2019 1:15,0.25,2.7,0.075,21.825001,21.725
10/18/2019 1:30,0.25,2.7,0.075,21.825001,21.725
10/18/2019 1:45,0.25,2.7,0.075,21.825001,21.725
10/18/2019 2:00,0.25,2.7,0.075,21.825001,21.725
10/18/2019 2:15,0.275,2.7,0.075,21.825001,21.725
10/18/2019 2:30,0.25,2.7,0.075,21.825001,21.725
10/18/2019 2:45,0.25,2.7,0.075,21.825001,21.725
10/18/2019 3:00,0.275,2.7,0.075,21.825001,21.725
10/18/2019 3:15,0.25,2.7,0.075,21.924999,21.711667
10/18/2019 3:30,0.25,2.7,0.075,21.924999,21.725
10/18/2019 3:45,0.25,2.7,0.075,21.924999,21.725
10/18/2019 4:00,0.25,2.7,0.075,21.924999,21.725
10/18/2019 4:15,0.25,2.7,0.075,21.924999,21.725
10/18/2019 4:30,0.25,2.7,0.075,21.924999,21.725
10/18/2019 4:45,0.25,2.7,0.075,21.924999,21.725
10/18/2019 5:00,0.25,2.7,0.075,21.924999,21.725
10/18/2019 5:15,0.25,2.7,0.075,21.924999,21.725
10/18/2019 5:30,0.275,2.7,0.075,21.924999,21.715001
10/18/2019 5:45,0.25,2.7,0.075,22.225,21.723334
10/18/2019 6:00,0.25,2.7,0.075,22.424999,21.725
10/18/2019 6:15,0.275,2.7,0.075,22.725,21.725
10/18/2019 6:30,0.25,2.7,0.075,23.35,21.725
10/18/2019 6:45,0.25,2.7,0.075,23.35,21.725
10/18/2019 7:00,0.25,2.7,0.075,23.450001,21.725
10/18/2019 7:15,0.25,2.7,0.075,23.75,21.725
10/18/2019 7:30,0.25,2.7,0.075,24.875,21.725
10/18/2019 7:45,0.25,2.7,0.075,25.174999,21.72
10/18/2019 8:00,0.25,2.7,0.075,25.174999,21.718334
10/18/2019 8:15,0.25,2.7,0.075,25.174999,21.725
10/18/2019 8:30,0.25,2.7,0.075,25.174999,21.725
10/18/2019 8:45,0.25,2.7,0.075,25.174999,21.725
10/18/2019 9:00,0.25,2.7,0.075,25.174999,21.725
10/18/2019 9:15,0.275,2.7,0.075,25.174999,21.725
10/18/2019 9:30,0.25,2.7,0.075,25.174999,21.725
10/18/2019 9:45,0.275,2.7,0.075,25.174999,21.725
10/18/2019 10:00,0.25,2.7,0.075,25.174999,21.725
10/18/2019 10:15,0.25,2.7,0.075,25.174999,21.725
10/18/2019 10:30,0.275,2.7,0.075,25.174999,21.725
10/18/2019 10:45,0.25,2.7,0.075,25.174999,21.725
10/18/2019 11:00,0.275,2.7,0.075,25.174999,21.725
10/18/2019 11:15,0.25,2.7,0.075,25.174999,21.725
10/18/2019 11:30,0.275,2.7,0.075,25.174999,21.725
10/18/2019 11:45,0.25,2.7,0.075,25.174999,21.725
10/18/2019 12:00,0.275,2.7,0.075,25.475,21.725
10/18/2019 12:15,0.275,2.7,0.075,25.475,21.725
10/18/2019 12:30,0.275,2.7,0.075,25.475,21.725
10/18/2019 12:45,0.25,2.7,0.075,25.475,21.725
10/18/2019 13:00,0.275,2.7,0.075,25.475,21.725
10/18/2019 13:15,0.275,2.7,0.075,25.475,21.725
10/18/2019 13:30,0.25,2.7,0.075,25.475,21.725
10/18/2019 13:45,0.275,2.7,0.075,25.475,21.818334
10/18/2019 14:00,0.275,2.7,0.075,25.475,21.825001
10/18/2019 14:15,0.25,2.7,0.075,25.475,21.825001
10/18/2019 14:30,0.275,2.7,0.075,25.475,21.825001
10/18/2019 14:45,0.275,2.7,0.075,25.475,21.825001
10/18/2019 15:00,0.275,2.7,0.075,25.475,21.825001
10/18/2019 15:15,0.275,2.7,0.075,25.475,21.825001
10/18/2019 15:30,0.275,2.7,0.075,25.475,21.825001
10/18/2019 15:45,0.25,2.7,0.075,25.475,21.825001
10/18/2019 16:00,0.275,2.7,0.075,25.475,21.825001
10/18/2019 16:15,0.275,2.7,0.075,25.475,21.825001
10/18/2019 16:30,0.25,2.7,0.075,25.475,21.825001
10/18/2019 16:45,0.275,2.7,0.075,25.475,21.825001
10/18/2019 17:00,0.25,2.7,0.075,25.475,21.825001
10/18/2019 17:15,0.25,2.7,0.075,25.475,21.825001
10/18/2019 17:30,0.25,2.7,0.075,25.475,21.825001
10/18/2019 17:45,0.25,2.7,0.075,25.475,21.825001
10/18/2019 18:00,0.25,2.7,0.075,25.475,21.825001
10/18/2019 18:15,0.25,2.7,0.075,25.475,21.825001
10/18/2019 18:30,0.25,2.7,0.075,25.475,21.825001
10/18/2019 18:45,0.25,2.7,0.075,25.475,21.825001
10/18/2019 19:00,0.275,2.7,0.075,25.475,21.825001
10/18/2019 19:15,0.25,2.7,0.075,25.475,21.825001
10/18/2019 19:30,0.25,2.7,0.075,25.475,21.825001
10/18/2019 19:45,0.275,2.7,0.075,25.475,21.825001
10/18/2019 20:00,0.25,2.7,0.075,25.475,21.825001
10/18/2019 20:15,0.25,2.7,0.075,25.475,21.825001
10/18/2019 20:30,0.275,2.7,0.075,25.475,21.825001
10/18/2019 20:45,0.25,2.7,0.075,25.475,21.825001
10/18/2019 21:00,0.25,2.7,0.075,25.475,21.825001
10/18/2019 21:15,0.275,2.7,0.075,25.475,21.825001
10/18/2019 21:30,0.25,2.7,0.075,25.475,21.825001
10/18/2019 21:45,0.25,2.7,0.075,25.475,21.825001
10/18/2019 22:00,0.25,2.7,0.075,25.475,21.825001
10/18/2019 22:15,0.25,2.7,0.075,25.475,21.825001
10/18/2019 22:30,0.25,2.7,0.075,25.475,21.825001
10/18/2019 22:45,0.25,2.7,0.075,25.475,21.825001
10/18/2019 23:00,0.25,2.7,0.075,25.475,21.825001
10/18/2019 23:15,0.25,2.7,0.075,25.475,21.851667
10/18/2019 23:30,0.25,2.7,0.075,25.475,21.971666
10/18/2019 23:45,0.25,2.7,0.075,25.475,22.025
10/19/2019 0:00,0.275,2.7,0.075,25.475,22.051666
10/19/2019 0:15,0.25,2.7,0.075,25.475,22.125
10/19/2019 0:30,0.475,2.7,0.075,25.475,22.218334
10/19/2019 0:45,0.475,2.7,0.075,25.475,22.291667
10/19/2019 1:00,0.475,2.7,0.075,25.475,22.325001
10/19/2019 1:15,0.575,2.7,0.075,25.475,22.351667
10/19/2019 1:30,0.575,2.7,0.075,25.475,22.424999
10/19/2019 1:45,0.675,2.7,0.075,25.475,22.424999
10/19/2019 2:00,0.675,2.7,0.075,25.475,22.424999
10/19/2019 2:15,0.675,2.7,0.075,25.475,22.424999
10/19/2019 2:30,0.775,2.7,0.075,25.475,22.424999
10/19/2019 2:45,0.875,2.7,0.075,25.475,22.424999
10/19/2019 3:00,0.875,2.7,0.075,25.475,22.424999
10/19/2019 3:15,0.975,2.7,0.075,25.475,22.424999
10/19/2019 3:30,0.975,2.7,0.075,25.475,22.424999
10/19/2019 3:45,0.975,2.7,0.075,25.475,22.424999
10/19/2019 4:00,0.975,2.7,0.075,25.475,22.424999
10/19/2019 4:15,0.975,2.7,0.075,25.475,22.424999
10/19/2019 4:30,0.975,2.7,0.075,25.475,22.424999
10/19/2019 4:45,0.975,2.7,0.075,25.475,22.424999
10/19/2019 5:00,0.975,2.7,0.075,25.475,22.424999
10/19/2019 5:15,0.975,2.7,0.075,25.475,22.424999
10/19/2019 5:30,0.975,2.7,0.075,25.475,22.424999
10/19/2019 5:45,0.975,2.7,0.075,25.475,22.424999
10/19/2019 6:00,0.975,2.7,0.075,25.475,22.424999
10/19/2019 6:15,0.975,2.7,0.075,25.475,22.424999
10/19/2019 6:30,0.975,2.7,0.075,25.475,22.424999
10/19/2019 6:45,0.975,2.7,0.075,25.475,22.424999
10/19/2019 7:00,0.975,2.7,0.075,25.475,22.424999
10/19/2019 7:15,0.975,2.7,0.075,25.475,22.424999
10/19/2019 7:30,0.975,2.7,0.075,25.475,22.424999
10/19/2019 7:45,0.975,2.7,0.075,25.475,22.424999
10/19/2019 8:00,0.975,2.7,0.075,25.475,22.424999
10/19/2019 8:15,0.975,2.7,0.075,25.475,22.424999
10/19/2019 8:30,0.975,2.7,0.075,25.475,22.424999
10/19/2019 8:45,0.975,2.7,0.075,25.475,22.424999
10/19/2019 9:00,0.975,2.7,0.075,25.475,22.424999
10/19/2019 9:15,0.975,2.7,0.075,25.475,22.424999
10/19/2019 9:30,0.975,2.7,0.075,25.475,22.424999
10/19/2019 9:45,0.975,2.7,0.075,25.475,22.424999
10/19/2019 10:00,0.975,2.7,0.075,25.475,22.424999
10/19/2019 10:15,0.975,2.7,0.075,25.475,22.424999
10/19/2019 10:30,0.975,2.7,0.075,25.475,22.424999
10/19/2019 10:45,0.975,2.7,0.075,25.475,22.424999
10/19/2019 11:00,0.975,2.7,0.075,25.475,22.424999
10/19/2019 11:15,0.975,2.7,0.075,25.475,22.424999
10/19/2019 11:30,0.975,2.7,0.075,25.475,22.424999
10/19/2019 11:45,0.975,2.7,0.075,25.475,22.424999
10/19/2019 12:00,0.975,2.7,0.075,25.475,22.424999
10/19/2019 12:15,0.975,2.7,0.075,25.475,22.424999
10/19/2019 12:30,0.975,2.7,0.075,25.475,22.424999
10/19/2019 12:45,0.975,2.7,0.075,25.475,22.424999
10/19/2019 13:00,1.075,2.7,0.075,25.475,22.424999
10/19/2019 13:15,1.075,2.7,0.075,25.475,22.424999
10/19/2019 13:30,1.075,2.7,0.075,25.475,22.424999
10/19/2019 13:45,1.075,2.7,0.075,25.475,22.424999
10/19/2019 14:00,1.075,2.7,0.075,25.475,22.424999
10/19/2019 14:15,1.175,2.7,0.075,25.475,22.424999
10/19/2019 14:30,1.175,2.7,0.075,25.475,22.424999
10/19/2019 14:45,1.275,2.7,0.075,25.475,22.424999
10/19/2019 15:00,1.275,2.7,0.075,25.475,22.424999
10/19/2019 15:15,1.275,2.7,0.075,25.475,22.424999
10/19/2019 15:30,1.275,2.7,0.075,25.475,22.424999
10/19/2019 15:45,1.275,2.7,0.175,25.475,22.424999
10/19/2019 16:00,1.275,2.7,0.15,25.475,22.424999
10/19/2019 16:15,1.275,2.7,0.175,25.475,22.424999
10/19/2019 16:30,1.275,2.7,0.15,25.475,22.424999
10/19/2019 16:45,1.275,2.7,0.175,25.475,22.424999
10/19/2019 17:00,1.375,2.7,0.15,25.475,22.424999
10/19/2019 17:15,1.375,2.7,0.15,25.475,22.424999
10/19/2019 17:30,1.375,2.7,0.15,25.475,22.424999
10/19/2019 17:45,1.375,2.7,0.15,25.475,22.424999
10/19/2019 18:00,1.375,2.7,0.15,25.475,22.424999
10/19/2019 18:15,1.375,2.7,0.15,25.475,22.424999
10/19/2019 18:30,1.375,2.7,0.15,25.475,22.424999
10/19/2019 18:45,1.375,2.7,0.15,25.475,22.424999
10/19/2019 19:00,1.375,2.7,0.15,25.475,22.424999
10/19/2019 19:15,1.375,2.7,0.15,25.475,22.424999
10/19/2019 19:30,1.375,2.7,0.15,25.475,22.424999
10/19/2019 19:45,1.375,2.7,0.15,25.475,22.424999
10/19/2019 20:00,1.375,2.7,0.15,25.475,22.424999
10/19/2019 20:15,1.375,2.7,0.15,25.475,22.424999
10/19/2019 20:30,1.575,2.7,0.15,25.475,22.424999
10/19/2019 20:45,1.575,2.7,0.15,25.475,22.424999
10/19/2019 21:00,1.575,2.7,0.15,25.475,22.424999
10/19/2019 21:15,1.575,2.7,0.15,25.475,22.424999
10/19/2019 21:30,1.575,2.7,0.15,25.475,22.424999
10/19/2019 21:45,1.575,2.7,0.15,25.475,22.424999
10/19/2019 22:00,1.575,2.7,0.15,25.475,22.424999
10/19/2019 22:15,1.575,2.7,0.15,25.475,22.424999
10/19/2019 22:30,1.575,2.7,0.175,25.475,22.424999
10/19/2019 22:45,1.575,2.7,0.15,25.475,22.424999
10/19/2019 23:00,1.575,2.7,0.15,25.475,22.424999
10/19/2019 23:15,1.575,2.7,0.15,25.475,22.424999
10/19/2019 23:30,1.575,2.7,0.15,25.475,22.424999
10/19/2019 23:45,1.575,2.7,0.15,25.475,22.424999
10/20/2019 0:00,1.575,2.7,0.15,25.475,22.424999
10/20/2019 0:15,1.575,2.7,0.15,25.475,22.424999
10/20/2019 0:30,1.675,2.7,0.15,25.475,22.424999
10/20/2019 0:45,1.675,2.7,0.15,25.475,22.424999
10/20/2019 1:00,1.675,2.7,0.15,25.475,22.424999
10/20/2019 1:15,1.675,2.7,0.15,25.475,22.424999
10/20/2019 1:30,1.675,2.7,0.15,25.475,22.424999
10/20/2019 1:45,1.675,2.7,0.15,25.475,22.424999
10/20/2019 2:00,1.675,2.7,0.15,25.475,22.424999
10/20/2019 2:15,1.675,2.7,0.15,25.475,22.424999
10/20/2019 2:30,1.675,2.7,0.15,25.475,22.424999
10/20/2019 2:45,1.675,2.7,0.15,25.475,22.424999
10/20/2019 3:00,1.775,2.7,0.15,25.475,22.424999
10/20/2019 3:15,1.775,2.7,0.15,25.475,22.424999
10/20/2019 3:30,1.775,2.7,0.15,25.475,22.424999
10/20/2019 3:45,1.775,2.7,0.15,25.475,22.424999
10/20/2019 4:00,1.775,2.7,0.15,25.475,22.424999
10/20/2019 4:15,1.775,2.7,0.15,25.475,22.424999
10/20/2019 4:30,1.775,2.7,0.15,25.475,22.424999
10/20/2019 4:45,1.775,2.7,0.15,25.475,22.424999
10/20/2019 5:00,1.775,2.7,0.15,25.475,22.424999
10/20/2019 5:15,1.775,2.7,0.15,25.475,22.424999
10/20/2019 5:30,1.775,2.7,0.15,25.475,22.424999
10/20/2019 5:45,1.775,2.7,0.15,25.475,22.424999
10/20/2019 6:00,1.775,2.7,0.15,25.475,22.424999
10/20/2019 6:15,1.775,2.7,0.15,25.475,22.424999
10/20/2019 6:30,1.775,2.7,0.15,25.475,22.424999
10/20/2019 6:45,1.775,2.7,0.15,25.475,22.424999
10/20/2019 7:00,1.775,2.7,0.15,25.475,22.424999
10/20/2019 7:15,1.775,2.7,0.15,25.475,0.075
10/20/2019 7:30,1.775,2.7,0.15,25.475,0.075
10/20/2019 7:45,1.775,2.7,0.175,25.475,0.075
10/20/2019 8:00,1.775,2.7,0.15,25.475,0.075
10/20/2019 8:15,1.975,2.7,0.15,25.475,0.075
10/20/2019 8:30,1.975,2.7,0.15,25.475,0.075
10/20/2019 8:45,2.1,2.7,0.15,25.475,0.075
10/20/2019 9:00,2.2,2.7,0.15,25.475,0.075
10/20/2019 9:15,2.4,2.7,0.15,25.475,0.075
10/20/2019 9:30,2.4,2.7,0.15,25.475,0.075
10/20/2019 9:45,2.4,2.7,0.15,25.475,0.075
10/20/2019 10:00,2.4,2.7,0.15,25.475,0.075
10/20/2019 10:15,2.4,2.7,0.175,25.475,0.075
10/20/2019 10:30,2.4,2.7,0.15,25.475,0.075
10/20/2019 10:45,2.4,2.7,0.175,25.475,0.075
10/20/2019 11:00,2.4,2.7,0.15,25.475,0.075
10/20/2019 11:15,2.4,2.7,0.175,25.475,0.075
10/20/2019 11:30,2.4,2.7,0.175,25.475,0.075
10/20/2019 11:45,2.5,2.7,0.175,25.475,0.075
10/20/2019 12:00,2.7,2.7,0.175,25.475,0.075
10/20/2019 12:15,2.7,2.7,0.175,25.475,0.075
10/20/2019 12:30,2.8,2.7,0.175,25.475,0.075
10/20/2019 12:45,2.8,2.7,0.15,25.475,0.075
10/20/2019 13:00,2.9,2.7,0.175,25.475,0.075
10/20/2019 13:15,3,2.7,0.175,25.475,0.075
10/20/2019 13:30,3,2.7,0.175,25.475,0.075
10/20/2019 13:45,3.2,2.7,0.175,25.475,0.075
10/20/2019 14:00,3.325,2.7,0.175,25.475,0.075
10/20/2019 14:15,3.3,2.7,0.175,25.475,0.075
10/20/2019 14:30,3.3,2.7,0.175,25.475,0.075
10/20/2019 14:45,3.325,2.7,0.175,25.475,0.075
10/20/2019 15:00,3.3,2.7,0.175,25.475,0.075
10/20/2019 15:15,3.3,2.7,0.175,25.475,0.075
10/20/2019 15:30,3.3,2.7,0.175,25.475,0.075
10/20/2019 15:45,3.3,2.8,0.15,25.475,0.075
10/20/2019 16:00,3.3,2.8,0.15,25.475,0.075
10/20/2019 16:15,3.3,2.8,0.15,25.475,0.075
10/20/2019 16:30,3.3,2.8,0.175,25.475,0.075
10/20/2019 16:45,3.3,2.8,0.15,25.475,0.075
10/20/2019 17:00,3.3,2.8,0.15,25.475,0.075
10/20/2019 17:15,3.3,2.8,0.15,25.475,0.075
10/20/2019 17:30,3.3,2.8,0.15,25.475,0.075
10/20/2019 17:45,3.3,2.8,0.15,25.475,0.075
10/20/2019 18:00,3.3,2.8,0.15,25.475,0.075
10/20/2019 18:15,3.5,2.8,0.15,25.475,0.075
10/20/2019 18:30,3.5,2.8,0.15,25.475,0.075
10/20/2019 18:45,3.5,2.8,0.15,25.475,0.075
10/20/2019 19:00,3.5,2.8,0.15,25.475,0.075
10/20/2019 19:15,3.5,2.8,0.15,25.475,0.075
10/20/2019 19:30,3.5,2.8,0.15,25.475,0.075
10/20/2019 19:45,3.5,2.8,0.175,25.475,0.075
10/20/2019 20:00,3.5,2.8,0.15,25.475,0.075
10/20/2019 20:15,3.5,2.8,0.15,25.475,0.075
10/20/2019 20:30,3.5,2.8,0.15,25.475,0.075
10/20/2019 20:45,3.5,2.8,0.15,25.475,0.075
10/20/2019 21:00,3.5,2.8,0.15,25.475,0.075
10/20/2019 21:15,3.5,2.8,0.15,25.475,0.075
10/20/2019 21:30,3.5,2.8,0.15,25.475,0.075
10/20/2019 21:45,3.5,2.8,0.15,25.475,0.075
10/20/2019 22:00,3.5,2.8,0.15,25.475,0.075
10/20/2019 22:15,3.5,2.8,0.15,25.475,0.075
10/20/2019 22:30,3.5,2.8,0.15,25.475,0.075
10/20/2019 22:45,3.6,2.8,0.15,25.475,0.075
10/20/2019 23:00,3.6,2.8,0.15,25.475,0.075
10/20/2019 23:15,3.6,2.8,0.15,25.475,0.075
10/20/2019 23:30,3.6,2.8,0.15,25.475,0.075
10/20/2019 23:45,3.6,2.8,0.15,25.475,0.075
10/21/2019 0:00,3.725,2.8,0.15,25.475,0.075
10/21/2019 0:15,3.925,2.8,0.175,25.475,0.075
10/21/2019 0:30,4.025,2.8,0.15,25.475,0.075
10/21/2019 0:45,4,2.8,0.15,25.475,0.075
10/21/2019 1:00,4.025,2.8,0.15,25.475,0.075
10/21/2019 1:15,4,2.8,0.15,25.475,0.075
10/21/2019 1:30,4.025,2.8,0.15,25.475,0.075
10/21/2019 1:45,4.125,2.8,0.15,25.475,0.075
10/21/2019 2:00,4.425,2.8,0.15,25.475,0.075
10/21/2019 2:15,4.625,2.8,0.15,25.475,0.075
10/21/2019 2:30,4.625,2.8,0.15,25.475,0.075
10/21/2019 2:45,4.825,2.8,0.15,25.475,0.075
10/21/2019 3:00,5.025,2.8,0.15,25.475,0.075
10/21/2019 3:15,5.225,2.8,0.15,25.475,0.075
10/21/2019 3:30,5.65,2.8,0.15,25.475,0.075
10/21/2019 3:45,5.95,2.8,0.15,25.475,0.075
10/21/2019 4:00,6.25,2.8,0.15,25.475,0.075
10/21/2019 4:15,6.45,2.8,0.15,25.475,0.075
10/21/2019 4:30,6.55,2.8,0.15,25.475,0.075
10/21/2019 4:45,6.75,2.8,0.175,25.475,0.075
10/21/2019 5:00,6.85,2.8,0.15,25.475,0.075
10/21/2019 5:15,6.85,2.8,0.15,25.475,0.075
10/21/2019 5:30,7.075,2.8,0.15,25.475,0.075
10/21/2019 5:45,7.275,2.8,0.15,25.475,0.075
10/21/2019 6:00,7.275,2.8,0.15,25.475,0.075
10/21/2019 6:15,7.275,2.8,0.15,25.475,0.075
10/21/2019 6:30,7.375,2.8,0.15,25.475,0.075
10/21/2019 6:45,7.375,2.8,0.15,25.475,0.075
10/21/2019 7:00,7.375,2.8,0.15,25.475,0.075
10/21/2019 7:15,7.375,2.8,0.15,25.475,0.075
10/21/2019 7:30,7.475,2.8,0.15,25.475,0.075
10/21/2019 7:45,7.475,2.8,0.15,25.475,0.075
10/21/2019 8:00,7.475,2.8,0.15,25.475,0.075
10/21/2019 8:15,7.475,2.8,0.15,25.475,0.075
10/21/2019 8:30,7.475,2.8,0.15,25.475,0.075
10/21/2019 8:45,7.475,2.8,0.15,25.475,0.075
