,Arolla / Météo (Arolla - Pluviométrie - mm),C: Arolla / Météo (Arolla - Pluviométrie - mm) (1. Année précédente),C: Arolla / Météo (Arolla - Pluviométrie - mm) (2. Année précédente),C: Arolla / Météo (Arolla - Pluviométrie - mm) (3. Année précédente),C: Arolla / Météo (Arolla - Pluviométrie - mm) (4. Année précédente)
9/17/2019 0:30,31.094,46.155998,19.812,14.812,20.531
9/17/2019 0:45,31.094,46.155998,19.812,14.812,20.531
9/17/2019 1:00,31.094,46.155998,19.812,14.812,20.625
9/17/2019 1:15,31.094,46.155998,19.812,14.812,20.625
9/17/2019 1:30,31.094,46.155998,19.812,14.812,20.625
9/17/2019 1:45,31.094,46.155998,19.812,14.812,20.625
9/17/2019 2:00,31.094,46.155998,19.812,14.812,20.625
9/17/2019 2:15,31.094,46.155998,19.812,14.812,20.625
9/17/2019 2:30,31.094,46.155998,19.812,14.812,20.625
9/17/2019 2:45,31.094,46.155998,19.812,14.812,20.625
9/17/2019 3:00,31.094,46.155998,19.812,14.812,20.625
9/17/2019 3:15,31.094,46.155998,19.812,14.812,20.625
9/17/2019 3:30,31.094,46.155998,19.812,14.812,20.625
9/17/2019 3:45,31.094,46.155998,19.812,14.812,20.625
9/17/2019 4:00,31.094,46.155998,19.812,14.812,20.625
9/17/2019 4:15,31.094,46.155998,19.812,14.812,20.625
9/17/2019 4:30,31.094,46.155998,19.812,14.812,20.625
9/17/2019 4:45,31.094,46.155998,19.812,14.812,20.625
9/17/2019 5:00,31.094,46.155998,19.812,14.812,20.625
9/17/2019 5:15,31.094,46.155998,19.812,14.812,20.625
9/17/2019 5:30,31.094,46.155998,19.812,14.812,20.625
9/17/2019 5:45,31.094,46.155998,19.812,14.812,20.625
9/17/2019 6:00,31.094,46.155998,19.812,14.812,20.937
9/17/2019 6:15,31.094,46.155998,19.812,14.812,20.937
9/17/2019 6:30,31.094,46.155998,19.812,14.812,20.937
9/17/2019 6:45,31.094,46.155998,19.812,14.812,20.937
9/17/2019 7:00,31.094,46.155998,19.812,14.812,20.937
9/17/2019 7:15,31.094,46.155998,19.812,14.812,21.125
9/17/2019 7:30,31.094,46.155998,19.812,14.812,21.125
9/17/2019 7:45,31.094,46.155998,19.812,14.812,21.75
9/17/2019 8:00,31.094,46.155998,19.812,14.812,22.469
9/17/2019 8:15,31.094,46.155998,19.812,14.812,22.469
9/17/2019 8:30,31.094,46.155998,19.812,14.812,23.281
9/17/2019 8:45,31.094,46.155998,19.812,14.812,24
9/17/2019 9:00,31.094,46.155998,19.812,14.812,24.719
9/17/2019 9:15,31.094,46.155998,19.812,14.812,24.719
9/17/2019 9:30,31.125,46.155998,19.812,14.812,25.219
9/17/2019 9:45,31.125,46.155998,19.812,14.812,25.219
9/17/2019 10:00,31.125,46.155998,19.812,14.812,25.219
9/17/2019 10:15,31.125,46.155998,19.812,14.812,25.219
9/17/2019 10:30,31.125,46.155998,19.812,14.906,25.219
9/17/2019 10:45,31.125,46.155998,19.812,14.906,25.219
9/17/2019 11:00,31.125,46.155998,19.812,14.906,25.219
9/17/2019 11:15,31.125,46.155998,19.812,14.906,25.219
9/17/2019 11:30,31.125,46.155998,19.812,14.906,25.219
9/17/2019 11:45,31.125,46.155998,19.812,14.906,25.219
9/17/2019 12:00,31.125,46.155998,19.812,14.906,25.312
9/17/2019 12:15,31.125,46.155998,19.812,14.906,26.219
9/17/2019 12:30,31.125,46.155998,19.812,14.906,26.719
9/17/2019 12:45,31.125,46.155998,19.812,14.906,27.75
9/17/2019 13:00,31.125,46.155998,19.812,14.906,29.687
9/17/2019 13:15,31.094,46.155998,19.812,14.906,30.5
9/17/2019 13:30,31.094,46.155998,19.812,14.906,31.312
9/17/2019 13:45,31.094,46.155998,19.812,15.219,33.155998
9/17/2019 14:00,31.094,46.155998,19.812,15.219,34.155998
9/17/2019 14:15,31.094,46.155998,19.812,15.219,36.187
9/17/2019 14:30,31.094,46.155998,19.812,15.406,37.125
9/17/2019 14:45,31.094,46.155998,19.812,15.406,38.030998
9/17/2019 15:00,31.094,46.155998,19.812,15.406,39.562
9/17/2019 15:15,31.094,46.155998,19.812,15.719,39.562
9/17/2019 15:30,31.094,46.155998,19.812,15.719,41.062
9/17/2019 15:45,31.094,46.155998,19.812,16.031,41.780998
9/17/2019 16:00,31.094,46.155998,19.812,16.031,42.187
9/17/2019 16:15,31.094,46.155998,19.812,16.031,42.187
9/17/2019 16:30,31.094,46.155998,19.812,16.344,42.187
9/17/2019 16:45,31.094,46.155998,19.812,16.844,42.187
9/17/2019 17:00,31.094,46.155998,19.812,17.469,42.187
9/17/2019 17:15,31.094,46.155998,19.812,17.469,42.187
9/17/2019 17:30,31.094,46.155998,19.812,18.062,42.187
9/17/2019 17:45,31.094,46.155998,19.812,18.687,42.187
9/17/2019 18:00,31.094,46.155998,19.812,19.312,42.187
9/17/2019 18:15,31.094,46.155998,19.812,19.812,42.187
9/17/2019 18:30,31.094,46.155998,19.812,19.812,42.187
9/17/2019 18:45,31.094,46.155998,19.812,20.219,42.187
9/17/2019 19:00,31.094,46.155998,20,20.625,42.187
9/17/2019 19:15,31.094,46.155998,20,21.031,42.187
9/17/2019 19:30,31.094,46.155998,20.312,21.031,42.187
9/17/2019 19:45,31.094,46.155998,20.312,21.531,42.187
9/17/2019 20:00,31.094,46.155998,20.5,21.531,42.187
9/17/2019 20:15,31.094,46.155998,20.5,22.031,42.187
9/17/2019 20:30,31.094,46.155998,20.5,22.437,42.187
9/17/2019 20:45,31.094,46.155998,20.844,22.437,42.187
9/17/2019 21:00,31.094,46.155998,20.844,22.75,42.187
9/17/2019 21:15,31.094,46.155998,20.844,22.75,42.187
9/17/2019 21:30,31.094,46.155998,21.125,22.969,42.187
9/17/2019 21:45,31.094,46.155998,21.656,22.969,42.187
9/17/2019 22:00,31.094,46.155998,21.656,22.969,42.187
9/17/2019 22:15,31.094,46.155998,22.969,22.969,42.187
9/17/2019 22:30,31.094,46.155998,22.969,23.156,42.187
9/17/2019 22:45,31.094,46.155998,23.375,23.156,42.187
9/17/2019 23:00,31.094,46.155998,24,23.156,42.187
9/17/2019 23:15,31.094,46.155998,24,23.375,42.187
9/17/2019 23:30,31.094,46.155998,24,23.375,42.187
9/17/2019 23:45,31.094,46.155998,24.312,23.687,42.187
9/18/2019 0:00,31.094,46.155998,24.312,23.687,42.187
9/18/2019 0:15,31.094,46.155998,24.5,23.687,42.187
9/18/2019 0:30,31.094,46.155998,24.5,23.969,42.187
9/18/2019 0:45,31.094,46.155998,24.5,23.969,42.187
9/18/2019 1:00,31.094,46.155998,24.5,24.406,42.187
9/18/2019 1:15,31.094,46.155998,24.5,24.406,42.187
9/18/2019 1:30,31.094,46.155998,24.5,24.687,42.187
9/18/2019 1:45,31.094,46.155998,24.5,24.687,42.187
9/18/2019 2:00,31.094,46.155998,24.5,24.687,42.187
9/18/2019 2:15,31.094,46.155998,24.5,25,42.187
9/18/2019 2:30,31.094,46.155998,24.5,25,42.187
9/18/2019 2:45,31.094,46.155998,24.5,25,42.187
9/18/2019 3:00,31.094,46.155998,24.812,25,42.187
9/18/2019 3:15,31.094,46.155998,24.812,25.125,42.187
9/18/2019 3:30,31.094,46.155998,25.125,25.125,42.187
9/18/2019 3:45,31.094,46.155998,25.125,25.125,42.187
9/18/2019 4:00,31.094,46.155998,25.125,25.125,42.187
9/18/2019 4:15,31.094,46.155998,25.312,25.125,42.187
9/18/2019 4:30,31.094,46.155998,25.312,25.125,42.187
9/18/2019 4:45,31.125,46.155998,25.312,25.219,42.187
9/18/2019 5:00,31.125,46.155998,25.312,25.219,42.187
9/18/2019 5:15,31.125,46.155998,25.406,25.219,42.187
9/18/2019 5:30,31.125,46.155998,25.406,25.219,42.187
9/18/2019 5:45,31.125,46.155998,25.406,25.406,42.187
9/18/2019 6:00,31.125,46.155998,25.406,25.406,42.187
9/18/2019 6:15,31.125,46.155998,25.406,25.406,42.187
9/18/2019 6:30,31.125,46.155998,25.406,25.406,42.187
9/18/2019 6:45,31.125,46.155998,25.406,25.531,42.187
9/18/2019 7:00,31.125,46.155998,25.406,25.531,42.187
9/18/2019 7:15,31.125,46.155998,25.406,25.531,42.187
9/18/2019 7:30,31.125,46.155998,25.406,25.531,42.187
9/18/2019 7:45,31.125,46.155998,25.406,25.531,42.187
9/18/2019 8:00,31.094,46.155998,25.406,25.531,42.187
9/18/2019 8:15,31.094,46.155998,25.406,25.531,42.187
9/18/2019 8:30,31.094,46.155998,25.406,25.531,42.187
9/18/2019 8:45,31.094,46.155998,25.406,25.531,42.187
9/18/2019 9:00,31.094,46.155998,25.406,25.531,42.187
9/18/2019 9:15,31.094,46.155998,25.406,25.531,42.187
9/18/2019 9:30,31.094,46.155998,25.406,25.531,42.187
9/18/2019 9:45,31.094,46.155998,25.406,25.625,42.187
9/18/2019 10:00,31.094,46.155998,25.406,25.625,42.187
9/18/2019 10:15,31.094,46.155998,25.406,25.625,42.187
9/18/2019 10:30,31.094,46.155998,25.406,25.937,42.187
9/18/2019 10:45,31.094,46.155998,25.406,25.937,42.187
9/18/2019 11:00,31.094,46.155998,25.406,26.219,42.187
9/18/2019 11:15,31.094,46.155998,25.406,26.219,42.187
9/18/2019 11:30,31.094,46.155998,25.406,26.219,42.187
9/18/2019 11:45,31.094,46.155998,25.406,26.531,42.187
9/18/2019 12:00,31.094,46.155998,25.406,26.531,42.187
9/18/2019 12:15,31.094,46.155998,25.406,26.937,42.187
9/18/2019 12:30,31.094,46.155998,25.406,26.937,42.187
9/18/2019 12:45,31.094,46.155998,25.406,27.219,42.187
9/18/2019 13:00,31.094,46.155998,25.406,27.219,42.187
9/18/2019 13:15,31.094,46.155998,25.406,27.219,42.187
9/18/2019 13:30,31.094,46.155998,25.406,27.344,42.187
9/18/2019 13:45,31.094,46.155998,25.406,27.344,42.187
9/18/2019 14:00,31.094,46.155998,25.406,27.344,42.187
9/18/2019 14:15,31.094,46.155998,25.406,27.344,42.187
9/18/2019 14:30,31.094,46.155998,25.406,27.344,42.187
9/18/2019 14:45,31.094,46.155998,25.406,27.344,42.187
9/18/2019 15:00,31.094,46.155998,25.406,27.344,42.187
9/18/2019 15:15,31.094,46.155998,25.406,27.344,42.187
9/18/2019 15:30,31.094,46.155998,25.406,27.344,42.187
9/18/2019 15:45,31.094,46.155998,25.406,27.344,42.187
9/18/2019 16:00,31.094,46.155998,25.406,27.344,42.187
9/18/2019 16:15,31.094,46.155998,25.406,27.344,42.187
9/18/2019 16:30,31.094,46.155998,25.406,27.344,42.187
9/18/2019 16:45,31.094,46.155998,25.406,27.344,42.187
9/18/2019 17:00,31.094,46.155998,25.406,27.344,42.187
9/18/2019 17:15,31.094,46.155998,25.406,27.344,42.187
9/18/2019 17:30,31.094,46.155998,25.406,27.344,42.187
9/18/2019 17:45,31.094,46.155998,25.406,27.344,42.187
9/18/2019 18:00,31.094,46.155998,25.406,27.344,42.187
9/18/2019 18:15,31.094,46.155998,25.812,27.344,42.187
9/18/2019 18:30,31.094,46.155998,26.437,27.344,42.187
9/18/2019 18:45,31.094,46.125,26.937,27.344,42.187
9/18/2019 19:00,31.094,46.125,26.937,27.656,42.187
9/18/2019 19:15,31.094,46.125,27.469,27.656,42.187
9/18/2019 19:30,31.094,46.125,27.969,27.656,42.187
9/18/2019 19:45,31.094,46.125,28.469,27.656,42.187
9/18/2019 20:00,31.094,46.125,28.469,27.844,42.187
9/18/2019 20:15,31.094,46.125,29.781,27.844,42.187
9/18/2019 20:30,31.094,46.125,29.781,27.844,42.187
9/18/2019 20:45,31.094,46.125,30.094,27.844,42.187
9/18/2019 21:00,31.094,46.125,30.094,28.062,42.187
9/18/2019 21:15,31.094,46.125,30.094,28.062,42.187
9/18/2019 21:30,31.094,46.125,30.094,28.062,42.187
9/18/2019 21:45,31.094,46.155998,30.094,28.062,42.187
9/18/2019 22:00,31.094,46.155998,30.094,28.062,42.187
9/18/2019 22:15,31.094,46.155998,30.094,28.375,42.187
9/18/2019 22:30,31.094,46.155998,30.094,28.375,42.187
9/18/2019 22:45,31.094,46.155998,30.094,28.375,42.187
9/18/2019 23:00,31.094,46.155998,30.094,28.375,42.187
9/18/2019 23:15,31.094,46.155998,30.094,28.375,42.187
9/18/2019 23:30,31.094,46.155998,30.094,28.469,42.187
9/18/2019 23:45,31.094,46.155998,30.094,28.469,42.187
9/19/2019 0:00,31.094,46.155998,30.094,28.469,42.187
9/19/2019 0:15,31.094,46.155998,30.094,28.469,42.187
9/19/2019 0:30,31.094,46.155998,30.094,28.469,42.187
9/19/2019 0:45,31.094,46.155998,30.094,28.469,42.187
9/19/2019 1:00,31.094,46.155998,30.094,28.469,42.187
9/19/2019 1:15,31.094,46.155998,30.094,28.469,42.187
9/19/2019 1:30,31.094,46.155998,30.094,28.656,42.187
9/19/2019 1:45,31.094,46.155998,30.094,28.656,42.187
9/19/2019 2:00,31.094,46.155998,30.094,28.656,42.187
9/19/2019 2:15,31.094,46.155998,30.094,28.656,42.187
9/19/2019 2:30,31.094,46.155998,30.094,28.656,42.187
9/19/2019 2:45,31.094,46.155998,30.094,28.656,42.187
9/19/2019 3:00,31.094,46.155998,30.094,28.656,42.187
9/19/2019 3:15,31.094,46.155998,30.094,28.656,42.187
9/19/2019 3:30,31.094,46.155998,30.094,28.656,42.187
9/19/2019 3:45,31.094,46.155998,30.094,28.656,42.187
9/19/2019 4:00,31.094,46.155998,30.094,28.656,42.187
9/19/2019 4:15,31.094,46.155998,30.094,28.781,42.187
9/19/2019 4:30,31.094,46.155998,30.094,28.781,42.187
9/19/2019 4:45,31.094,46.155998,30.094,28.781,42.187
9/19/2019 5:00,31.094,46.155998,30.094,28.781,42.187
9/19/2019 5:15,31.094,46.155998,30.094,28.781,42.187
9/19/2019 5:30,31.094,46.155998,30.094,28.781,42.187
9/19/2019 5:45,31.094,46.155998,30.094,28.781,42.187
9/19/2019 6:00,31.094,46.155998,30.094,28.781,42.187
9/19/2019 6:15,31.094,46.155998,30.094,28.781,42.187
9/19/2019 6:30,31.094,46.155998,30.094,28.781,42.187
9/19/2019 6:45,31.094,46.155998,30.094,28.781,42.187
9/19/2019 7:00,31.094,46.155998,30.094,28.781,42.187
9/19/2019 7:15,31.094,46.155998,30.094,29,42.187
9/19/2019 7:30,31.094,46.155998,30.094,29.281,42.187
9/19/2019 7:45,31.094,46.155998,30.094,29.281,42.187
9/19/2019 8:00,31.094,46.155998,30.094,29.281,42.187
9/19/2019 8:15,31.094,46.155998,30.094,29.281,42.187
9/19/2019 8:30,31.094,46.155998,30.094,29.281,42.187
9/19/2019 8:45,31.094,46.155998,30.094,29.281,42.187
9/19/2019 9:00,31.094,46.155998,30.094,29.281,42.187
9/19/2019 9:15,31.094,46.155998,30.094,29.281,42.187
9/19/2019 9:30,31.094,46.155998,30.094,29.281,42.187
9/19/2019 9:45,31.094,46.155998,30.094,29.281,42.187
9/19/2019 10:00,31.094,46.155998,30.094,29.281,42.187
9/19/2019 10:15,31.094,46.155998,30.094,29.281,42.187
9/19/2019 10:30,31.094,46.155998,30.094,29.281,42.187
9/19/2019 10:45,31.094,46.155998,30.094,29.281,42.187
9/19/2019 11:00,31.094,46.155998,30.094,29.281,42.187
9/19/2019 11:15,31.094,46.155998,30.094,29.281,42.187
9/19/2019 11:30,31.094,46.155998,30.094,29.281,42.187
9/19/2019 11:45,31.094,46.155998,30.094,29.281,42.187
9/19/2019 12:00,31.094,46.155998,30.094,29.281,42.187
9/19/2019 12:15,31.094,46.155998,30.094,29.281,42.187
9/19/2019 12:30,31.094,46.155998,30.094,29.281,42.187
9/19/2019 12:45,31.094,46.155998,30.094,29.281,42.187
9/19/2019 13:00,31.094,46.155998,30.094,29.281,42.187
9/19/2019 13:15,31.094,46.155998,30.094,29.281,42.187
9/19/2019 13:30,31.094,46.155998,30.094,29.281,42.187
9/19/2019 13:45,31.125,46.155998,30.094,29.281,42.187
9/19/2019 14:00,31.125,46.155998,30.094,29.281,42.187
9/19/2019 14:15,31.125,46.155998,30.094,29.281,42.187
9/19/2019 14:30,31.125,46.155998,30.094,29.281,42.187
9/19/2019 14:45,31.125,46.155998,30.094,29.281,42.187
9/19/2019 15:00,31.125,46.155998,30.094,29.281,42.187
9/19/2019 15:15,31.125,46.155998,30.094,29.281,42.187
9/19/2019 15:30,31.125,46.155998,30.094,29.281,42.187
9/19/2019 15:45,31.125,46.155998,30.094,29.281,42.187
9/19/2019 16:00,31.125,46.155998,30.094,29.281,42.187
9/19/2019 16:15,31.125,46.155998,30.094,29.281,42.187
9/19/2019 16:30,31.094,46.155998,30.094,29.281,42.187
9/19/2019 16:45,31.094,46.155998,30.094,29.281,42.187
9/19/2019 17:00,31.094,46.155998,30.094,29.281,42.187
9/19/2019 17:15,31.094,46.155998,30.094,29.281,42.187
9/19/2019 17:30,31.094,46.155998,30.094,29.281,42.187
9/19/2019 17:45,31.094,46.155998,30.094,29.281,42.187
9/19/2019 18:00,31.094,46.155998,30.094,29.281,42.187
9/19/2019 18:15,31.094,46.155998,30.094,29.281,42.187
9/19/2019 18:30,31.094,46.155998,30.094,29.281,42.187
9/19/2019 18:45,31.094,46.155998,30.094,29.281,42.187
9/19/2019 19:00,31.094,46.155998,30.094,29.281,42.187
9/19/2019 19:15,31.094,46.155998,30.094,29.281,42.187
9/19/2019 19:30,31.094,46.155998,30.094,29.281,42.187
9/19/2019 19:45,31.094,46.155998,30.469,29.281,42.187
9/19/2019 20:00,31.094,46.155998,30.469,29.281,42.187
9/19/2019 20:15,31.094,46.155998,30.469,29.281,42.187
9/19/2019 20:30,31.094,46.155998,30.469,29.281,42.187
9/19/2019 20:45,31.094,46.155998,30.469,29.281,42.187
9/19/2019 21:00,31.094,46.155998,30.469,29.281,42.187
9/19/2019 21:15,31.094,46.155998,30.469,29.281,42.187
9/19/2019 21:30,31.094,46.155998,30.469,29.281,42.187
9/19/2019 21:45,31.094,46.155998,30.469,29.281,42.187
9/19/2019 22:00,31.094,46.155998,30.469,29.281,42.187
9/19/2019 22:15,31.094,46.155998,30.469,29.281,42.187
9/19/2019 22:30,31.094,46.155998,30.5,29.281,42.187
9/19/2019 22:45,31.094,46.155998,30.5,29.281,42.187
9/19/2019 23:00,31.094,46.155998,30.5,29.281,42.187
9/19/2019 23:15,31.094,46.155998,30.5,29.281,42.187
9/19/2019 23:30,31.094,46.155998,30.5,29.281,42.187
9/19/2019 23:45,31.094,46.155998,30.594,29.281,42.187
9/20/2019 0:00,31.094,46.155998,30.594,29.281,42.187
9/20/2019 0:15,31.094,46.155998,30.594,29.281,42.187
9/20/2019 0:30,31.094,46.155998,30.594,29.281,42.187
9/20/2019 0:45,31.094,46.155998,30.594,29.281,42.187
9/20/2019 1:00,31.094,46.155998,30.594,29.281,42.187
9/20/2019 1:15,31.094,46.155998,30.594,29.281,42.187
9/20/2019 1:30,31.094,46.155998,30.594,29.281,42.187
9/20/2019 1:45,31.094,46.155998,30.594,29.281,42.187
9/20/2019 2:00,31.094,46.155998,30.594,29.281,42.187
9/20/2019 2:15,31.094,46.155998,30.594,29.281,42.187
9/20/2019 2:30,31.094,46.155998,30.594,29.281,42.187
9/20/2019 2:45,31.094,46.155998,30.594,29.281,42.187
9/20/2019 3:00,31.094,46.155998,30.594,29.281,42.187
9/20/2019 3:15,31.094,46.155998,30.594,29.281,42.187
9/20/2019 3:30,31.094,46.155998,30.594,29.281,42.187
9/20/2019 3:45,31.094,46.155998,30.594,29.281,42.187
9/20/2019 4:00,31.094,46.155998,30.594,29.281,42.187
9/20/2019 4:15,31.094,46.155998,30.594,29.281,42.187
9/20/2019 4:30,31.094,46.155998,30.594,29.281,42.187
9/20/2019 4:45,31.094,46.155998,30.594,29.281,42.187
9/20/2019 5:00,31.094,46.155998,30.594,29.281,42.187
9/20/2019 5:15,31.094,46.155998,30.594,29.281,42.187
9/20/2019 5:30,31.094,46.155998,30.594,29.281,42.187
9/20/2019 5:45,31.094,46.155998,30.594,29.281,42.187
9/20/2019 6:00,31.094,46.155998,30.594,29.281,42.187
9/20/2019 6:15,31.094,46.155998,30.594,29.281,42.187
9/20/2019 6:30,31.094,46.155998,30.594,29.281,42.187
9/20/2019 6:45,31.094,46.155998,30.594,29.281,42.187
9/20/2019 7:00,31.094,46.155998,30.594,29.281,42.187
9/20/2019 7:15,31.094,46.155998,30.594,29.281,42.187
9/20/2019 7:30,31.094,46.155998,30.594,29.281,42.187
9/20/2019 7:45,31.094,46.155998,30.594,29.281,42.187
9/20/2019 8:00,31.094,46.155998,30.594,29.281,42.187
9/20/2019 8:15,31.094,46.155998,30.594,29.281,42.187
9/20/2019 8:30,31.094,46.155998,30.594,29.281,42.187
9/20/2019 8:45,31.094,46.155998,30.594,29.281,42.187
9/20/2019 9:00,31.094,46.155998,30.594,29.281,42.187
9/20/2019 9:15,31.094,46.155998,30.594,29.281,42.187
9/20/2019 9:30,31.094,46.155998,30.594,29.281,42.187
9/20/2019 9:45,31.094,46.155998,30.594,29.281,42.187
9/20/2019 10:00,31.094,46.155998,30.594,29.281,42.187
9/20/2019 10:15,31.094,46.155998,30.594,29.281,42.187
9/20/2019 10:30,31.094,46.155998,30.594,29.281,42.187
9/20/2019 10:45,31.094,46.155998,30.594,29.281,42.187
9/20/2019 11:00,31.094,46.155998,30.594,29.281,42.187
9/20/2019 11:15,31.094,46.155998,30.594,29.281,42.187
9/20/2019 11:30,31.094,46.155998,30.594,29.281,42.187
9/20/2019 11:45,31.094,46.155998,30.594,29.281,42.187
9/20/2019 12:00,31.094,46.155998,30.594,29.281,42.187
9/20/2019 12:15,31.094,46.155998,30.594,29.281,42.187
9/20/2019 12:30,31.094,46.155998,30.594,29.281,42.187
9/20/2019 12:45,31.094,46.155998,30.594,29.281,42.187
9/20/2019 13:00,31.094,46.155998,30.594,29.281,42.187
9/20/2019 13:15,31.094,46.155998,30.594,29.281,42.187
9/20/2019 13:30,31.094,46.155998,30.594,29.281,42.187
9/20/2019 13:45,31.094,46.155998,30.594,29.281,42.187
9/20/2019 14:00,31.094,46.155998,30.594,29.281,42.187
9/20/2019 14:15,31.094,46.155998,30.594,29.281,42.187
9/20/2019 14:30,31.094,46.155998,30.594,29.281,42.187
9/20/2019 14:45,31.094,46.155998,30.594,29.281,42.187
9/20/2019 15:00,31.094,46.155998,30.594,29.281,42.187
9/20/2019 15:15,31.094,46.155998,30.594,29.281,42.187
9/20/2019 15:30,31.094,46.155998,30.594,29.281,42.187
9/20/2019 15:45,31.094,46.155998,30.594,29.281,42.187
9/20/2019 16:00,31.094,46.155998,30.594,29.281,42.187
9/20/2019 16:15,31.094,46.155998,30.594,29.281,42.187
9/20/2019 16:30,31.094,46.155998,30.594,29.281,42.187
9/20/2019 16:45,31.094,46.155998,30.594,29.281,42.187
9/20/2019 17:00,31.094,46.155998,30.594,29.281,42.187
9/20/2019 17:15,31.094,46.155998,30.594,29.281,42.187
9/20/2019 17:30,31.094,46.125,30.594,29.281,42.187
9/20/2019 17:45,31.094,46.125,30.594,29.281,42.187
9/20/2019 18:00,31.094,46.125,30.594,29.281,42.187
9/20/2019 18:15,31.094,46.125,30.594,29.281,42.187
9/20/2019 18:30,31.094,46.125,30.594,29.281,42.187
9/20/2019 18:45,31.094,46.125,30.594,29.281,42.187
9/20/2019 19:00,31.094,46.125,30.594,29.281,42.187
9/20/2019 19:15,31.094,46.125,30.594,29.281,42.187
9/20/2019 19:30,31.094,46.125,30.594,29.281,42.187
9/20/2019 19:45,31.094,46.125,30.594,29.281,42.187
9/20/2019 20:00,31.094,46.125,30.594,29.281,42.187
9/20/2019 20:15,31.094,46.125,30.594,29.281,42.187
9/20/2019 20:30,31.094,46.155998,30.594,29.281,42.187
9/20/2019 20:45,31.094,46.155998,30.594,29.281,42.187
9/20/2019 21:00,31.094,46.155998,30.594,29.281,42.187
9/20/2019 21:15,31.094,46.155998,30.594,29.281,42.187
9/20/2019 21:30,31.094,46.155998,30.594,29.281,42.187
9/20/2019 21:45,31.094,46.155998,30.594,29.281,42.187
9/20/2019 22:00,31.094,46.155998,30.594,29.281,42.187
9/20/2019 22:15,31.094,46.155998,30.625,29.281,42.187
9/20/2019 22:30,31.094,46.155998,30.625,29.281,42.187
9/20/2019 22:45,31.094,46.155998,30.625,29.281,42.187
9/20/2019 23:00,31.094,46.155998,30.625,29.281,42.187
9/20/2019 23:15,31.094,46.155998,30.625,29.281,42.187
9/20/2019 23:30,31.094,46.155998,30.625,29.281,42.187
9/20/2019 23:45,31.094,46.155998,30.625,29.281,42.187
9/21/2019 0:00,31.094,46.155998,30.625,29.281,42.187
9/21/2019 0:15,31.094,46.155998,30.625,29.281,42.187
9/21/2019 0:30,31.094,46.155998,30.625,29.281,42.187
9/21/2019 0:45,31.094,46.155998,30.625,29.281,42.187
9/21/2019 1:00,31.094,46.155998,30.625,29.281,42.187
9/21/2019 1:15,31.094,46.155998,30.594,29.281,42.187
9/21/2019 1:30,31.094,46.155998,30.594,29.281,42.187
9/21/2019 1:45,31.094,46.155998,30.594,29.281,42.187
9/21/2019 2:00,31.094,46.155998,30.594,29.687,42.187
9/21/2019 2:15,31.094,46.155998,30.594,29.687,42.187
9/21/2019 2:30,31.094,46.155998,30.594,29.687,42.187
9/21/2019 2:45,31.094,46.155998,30.594,30.094,42.187
9/21/2019 3:00,31.094,46.155998,30.594,30.594,42.187
9/21/2019 3:15,31.094,46.155998,30.594,30.594,42.187
9/21/2019 3:30,31.094,46.155998,30.594,31.219,42.187
9/21/2019 3:45,31.094,46.155998,30.594,32.030998,42.187
9/21/2019 4:00,31.094,46.155998,30.594,32.75,42.187
9/21/2019 4:15,31.094,46.155998,30.594,33.155998,42.187
9/21/2019 4:30,31.094,46.155998,30.594,33.155998,42.187
9/21/2019 4:45,31.094,46.155998,30.594,33.155998,42.187
9/21/2019 5:00,31.094,46.155998,30.594,33.155998,42.187
9/21/2019 5:15,31.094,46.155998,30.594,33.344002,42.187
9/21/2019 5:30,31.094,46.155998,30.594,33.344002,42.187
9/21/2019 5:45,31.094,46.155998,30.594,33.344002,42.187
9/21/2019 6:00,31.125,46.155998,30.594,33.75,42.187
9/21/2019 6:15,31.125,46.155998,30.594,34.25,42.187
9/21/2019 6:30,31.125,46.155998,30.594,34.780998,42.187
9/21/2019 6:45,31.125,46.155998,30.594,35.5,42.187
9/21/2019 7:00,31.125,46.155998,30.594,35.5,42.187
9/21/2019 7:15,31.125,46.155998,30.594,36.094002,42.187
9/21/2019 7:30,31.125,46.155998,30.594,36.594002,42.187
9/21/2019 7:45,31.125,46.155998,30.594,36.594002,42.187
9/21/2019 8:00,31.125,46.155998,30.594,36.905998,42.187
9/21/2019 8:15,31.125,46.155998,30.594,36.905998,42.187
9/21/2019 8:30,31.125,46.155998,30.594,36.905998,42.187
9/21/2019 8:45,31.125,46.155998,30.594,36.905998,42.187
9/21/2019 9:00,31.094,46.155998,30.594,36.905998,42.187
9/21/2019 9:15,31.094,46.155998,30.594,36.905998,42.187
9/21/2019 9:30,31.094,46.155998,30.594,36.905998,42.187
9/21/2019 9:45,31.094,46.155998,30.594,36.905998,42.187
